"TOA5","oetztal_station","CR300","17078","CR300-CELL200.Std.09.02","CPU:alps.CR300","19939","Measurements"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RHAvg","DT_Avg","Q_Avg","TCDT_Avg","SlrW_Avg","SlrkJ_Tot","Rain_mm_Tot","TdC_Avg","VPWkPa_Avg","SVPWkPa_Avg"
"TS","RN","m/s","Deg","Deg","Deg C","%","m","","m","W/m^2","kJ/m^2","mm","Deg C","kPa","kPa"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Avg","Avg","Tot","Tot","Avg","Avg","Avg"
"2019-10-27 15:40:00",8377,1.821,176.0745,9.806124,7.211999,75.52726,2.2379,177.7,2.267251,21.59673,12.95804,0,3.183554,0.7672634,1.015876
"2019-10-27 15:50:00",8378,1.923,183.1226,11.35515,7.031199,76.04843,2.2384,180.4,2.267026,14.57226,8.743357,0,3.105332,0.763039,1.003359
"2019-10-27 16:00:00",8379,1.973,186.0032,5.476389,6.837299,76.47193,2.2392,179.6,2.267052,7.888837,4.733303,0,2.995898,0.757143,0.9900926
"2019-10-27 16:10:00",8380,2.173,179.2938,9.470691,6.515401,77.29957,2.2402,177.4,2.26676,3.550898,2.130539,0,2.835341,0.7485758,0.9684088
"2019-10-27 16:20:00",8381,2.06,179.9908,8.737103,6.4055,77.57874,2.2409,178.9,2.267023,1.167511,0.700507,0,2.779287,0.745604,0.9610931
"2019-10-27 16:30:00",8382,2.139,179.4852,7.442253,6.359,77.93533,2.2408,180.2,2.266733,0.240654,0.1443924,0,2.798723,0.7466339,0.9580172
"2019-10-27 16:40:00",8383,1.74,179.5299,16.59509,6.3557,78.14173,2.241,180,2.266922,0.04308886,0.02585332,0,2.833229,0.7484624,0.9578267
"2019-10-27 16:50:00",8384,1.529,180.9585,18.54828,6.341,78.22804,2.2406,179.7,2.266458,0.008045638,0.004827383,0,2.834095,0.7485083,0.9568286
"2019-10-27 17:00:00",8385,1.667,171.5942,11.08272,6.1763,78.6608,2.2414,179.5,2.266599,0.006972887,0.004183732,0,2.751666,0.744145,0.9460176
"2019-10-27 17:10:00",8386,1.868,175.9355,9.832042,6.0257,79.13018,2.2432,178.7,2.267807,0.00643651,0.003861906,0,2.689269,0.7408602,0.9362548
"2019-10-27 17:20:00",8387,2.264,174.3033,11.23517,5.7562,79.96352,2.243,180.6,2.26651,0.003128859,0.001877316,0,2.57355,0.7347907,0.9189073
"2019-10-27 17:30:00",8388,2.44,175.7928,5.890869,5.6686,80.06776,2.2426,181.5,2.26575,0.005006175,0.003003705,0,2.506575,0.7313022,0.913354
"2019-10-27 17:40:00",8389,2.055,178.1071,6.88944,5.285,81.95894,2.2449,179.4,2.266513,0.004559195,0.002735517,0,2.460612,0.7289138,0.8893646
"2019-10-27 17:50:00",8390,2.048,173.9026,9.30861,5.4745,81.64305,2.2444,178.2,2.26678,0.003933423,0.002360054,0,2.591328,0.735724,0.9011471
"2019-10-27 18:00:00",8391,2.115,172.5018,5.332413,5.4049,81.84977,2.2444,179,2.266496,0.005721343,0.003432806,0,2.558628,0.7340127,0.8967805
"2019-10-27 18:10:00",8392,2.455,176.2272,7.208466,5.3992,81.81982,2.2449,179.7,2.266979,0.004380403,0.002628242,0,2.548326,0.733476,0.8964528
"2019-10-27 18:20:00",8393,2.526,176.094,5.220199,5.278,82.59822,2.245,179.4,2.266586,0.004559195,0.002735517,0,2.562602,0.7342206,0.8889061
"2019-10-27 18:30:00",8394,2.041,176.2449,10.24818,5.2637,83.21091,2.2449,179.7,2.266427,0.005542551,0.003325531,0,2.652375,0.738918,0.8880062
"2019-10-27 18:40:00",8395,1.77,171.6107,8.687957,5.37,83.41156,2.2435,179.8,2.265446,0.002324295,0.001394577,0,2.790943,0.7462231,0.8946279
"2019-10-27 18:50:00",8396,1.875,168.6345,12.35785,5.6211,82.48338,2.242,178.5,2.264951,0.009654766,0.00579286,0,2.87869,0.7508799,0.9103409
"2019-10-27 19:00:00",8397,1.504,163.9409,14.73964,5.7333,81.88009,2.2423,180.8,2.26571,0.005274363,0.003164618,0,2.885076,0.7512205,0.9174641
"2019-10-27 19:10:00",8398,1.886,162.7462,11.79295,5.8818,81.23422,2.2428,179.9,2.266819,0.007688054,0.004612833,0,2.918705,0.7530152,0.9269679
"2019-10-27 19:20:00",8399,2.411,175.8011,5.305739,5.5282,82.39104,2.2444,181.7,2.266998,0.005542551,0.003325531,0,2.772432,0.7452414,0.9045175
"2019-10-27 19:30:00",8400,2.305,176.2044,7.479595,5.2876,83.6108,2.2449,177.5,2.266524,0.004648591,0.002789155,0,2.743555,0.7437155,0.8894968
"2019-10-27 19:40:00",8401,1.757,169.1967,7.462071,5.3575,83.35785,2.2449,178.2,2.266808,0.004559195,0.002735517,0,2.76947,0.7450861,0.8938403
"2019-10-27 19:50:00",8402,2,175.2029,9.168648,5.292,83.84102,2.2454,174.8,2.267047,0.003128859,0.001877316,0,2.786479,0.7459841,0.8897603
"2019-10-27 20:00:00",8403,2.024,175.623,8.656199,5.3554,83.74522,2.2436,179.3,2.265487,0.003039463,0.001823678,0,2.832443,0.7484208,0.8936879
"2019-10-27 20:10:00",8404,1.964,176.3056,8.035151,5.5238,83.27039,2.2442,176,2.266778,0.005095571,0.003057343,0,2.917415,0.7529428,0.9042144
"2019-10-27 20:20:00",8405,1.631,166.373,19.66777,5.5191,83.64852,2.243,180.8,2.265547,0.007062282,0.00423737,0,2.977503,0.7561584,0.903971
"2019-10-27 20:30:00",8406,1.904,175.1975,7.942395,5.5373,83.49982,2.2447,179.1,2.267338,0.005274362,0.003164618,0,2.969646,0.7557334,0.9050719
"2019-10-27 20:40:00",8407,2.079,182.4298,7.323947,5.3594,84.70157,2.2441,178.9,2.266008,0.004559196,0.002735517,0,2.996585,0.7571773,0.8939354
"2019-10-27 20:50:00",8408,2.141,176.1895,7.842516,5.2536,84.67024,2.2444,179.6,2.265881,0.005810739,0.003486443,0,2.88755,0.75135,0.8873838
"2019-10-27 21:00:00",8409,1.739,176.9126,8.659823,5.08,85.36195,2.2452,178.4,2.265982,0.005453155,0.003271893,0,2.83177,0.7483841,0.8767186
"2019-10-27 21:10:00",8410,1.382,168.3146,13.57186,5.116,85.17957,2.2452,180.4,2.266128,0.002056107,0.001233665,0,2.837022,0.7486679,0.878929
"2019-10-27 21:20:00",8411,2.1,177.7009,5.328423,4.9425,85.93062,2.2463,176.7,2.266531,0.007866846,0.004720108,0,2.790205,0.7461826,0.8683548
"2019-10-27 21:30:00",8412,2.249,171.2956,6.897274,5.0354,85.80698,2.2458,176.7,2.266406,0.005095571,0.003057343,0,2.861344,0.7499593,0.8740074
"2019-10-27 21:40:00",8413,1.604,178.5002,4.294695,5.3545,85.05325,2.2439,180.1,2.265787,0.004291007,0.002574604,0,3.050759,0.7600888,0.8936623
"2019-10-27 21:50:00",8414,1.511,176.6085,6.853193,5.294099,85.70334,2.2439,180.9,2.265541,0.00777745,0.00466647,0,3.098597,0.7626651,0.8898896
"2019-10-27 22:00:00",8415,1.889,186.8028,4.46595,5.3825,85.47997,2.2439,178.9,2.265901,0.002324295,0.001394577,0,3.14852,0.7653642,0.8953726
"2019-10-27 22:10:00",8416,1.391,166.0587,22.7087,5.5424,84.92873,2.2435,178,2.266147,0.005453155,0.003271893,0,3.214258,0.7689309,0.9053837
"2019-10-27 22:20:00",8417,0.729,182.2506,30.5484,5.5463,85.11083,2.2445,181.7,2.267172,0.006615303,0.003969182,0,3.249014,0.7708231,0.9056699
"2019-10-27 22:30:00",8418,1.357,160.8309,14.36989,5.306,86.29211,2.244,181.3,2.26569,0.004469799,0.00268188,0,3.207441,0.768562,0.8906515
"2019-10-27 22:40:00",8419,1.184,173.289,13.45352,5.6321,84.84552,2.2437,179.7,2.266713,0.004827383,0.00289643,0,3.288775,0.7729903,0.9110562
"2019-10-27 22:50:00",8420,1.376,173.9892,21.30866,5.4039,86.00345,2.2435,178.7,2.265584,0.007956242,0.004773746,0,3.255903,0.7711973,0.8967052
"2019-10-27 23:00:00",8421,1.14,149.4996,12.9477,5.5252,85.03635,2.2447,178,2.267289,0.005989531,0.003593719,0,3.215406,0.7689968,0.9043154
"2019-10-27 23:10:00",8422,2.355,180.8071,5.79012,5.0579,86.57796,2.2459,177.3,2.266598,0.006078926,0.003647356,0,3.009724,0.7578834,0.8753768
"2019-10-27 23:20:00",8423,1.843,169.979,13.14371,5.4443,85.34484,2.2429,178.6,2.265142,0.001162148,0.0006972887,0,3.187223,0.7674645,0.8992512
"2019-10-27 23:30:00",8424,1.728,165.1513,10.92521,5.6797,84.73143,2.2421,175.1,2.26529,0.002413691,0.001448215,0,3.317054,0.7745472,0.9141203
"2019-10-27 23:40:00",8425,1.741,172.1242,14.38476,5.9203,84.35515,2.2415,174.7,2.265661,0.004737987,0.002842792,0,3.489264,0.7840093,0.9294149
"2019-10-27 23:50:00",8426,1.419,164.455,14.04454,6.128,83.95399,2.2413,173.4,2.266302,0.006168323,0.003700994,0,3.625336,0.7915675,0.9428587
"2019-10-28 00:00:00",8427,0.835,164.7418,15.80777,6.258,83.76626,2.2405,175.2,2.26602,0.004469799,0.00268188,0,3.721094,0.7969254,0.951368
"2019-10-28 00:10:00",8428,0.519,203.5467,32.41381,6.2086,84.07202,2.2415,176.8,2.266831,0.004022819,0.002413692,0,3.724442,0.7971117,0.9481295
"2019-10-28 00:20:00",8429,0.457,165.2687,21.77613,5.8744,85.75194,2.2434,175.9,2.267395,0.003754631,0.002252779,0,3.677461,0.7944813,0.9264878
"2019-10-28 00:30:00",8430,1.519,174.6209,8.925914,5.6428,86.29183,2.2433,179.2,2.266353,0.006168323,0.003700994,0,3.538358,0.7867279,0.9117061
"2019-10-28 00:40:00",8431,1.112,171.6395,14.11423,5.5281,86.574,2.2443,178,2.266897,0.003665235,0.002199141,0,3.471806,0.7830451,0.9044806
"2019-10-28 00:50:00",8432,1.3,168.7946,14.28226,5.5011,86.66255,2.2439,179,2.266383,0.003754631,0.002252779,0,3.459761,0.7823812,0.9027904
"2019-10-28 01:00:00",8433,0.8669999,172.3756,19.33615,5.395101,87.54854,2.2449,174.6,2.266962,0.006168323,0.003700994,0,3.499568,0.784579,0.8961646
"2019-10-28 01:10:00",8434,0.875,172.4912,10.15369,5.2093,89.05621,2.2455,177.4,2.266811,0.007509263,0.004505557,0,3.558243,0.7878332,0.8846472
"2019-10-28 01:20:00",8435,1.1,177.2547,13.91506,5.2177,89.26933,2.2448,173.8,2.266139,0.003397047,0.002038229,0,3.600521,0.7901844,0.885169
"2019-10-28 01:30:00",8436,1.082,165.5743,20.24222,5.4697,88.83978,2.2444,171.6,2.26676,0.006347115,0.003808269,0,3.780997,0.8002967,0.9008313
"2019-10-28 01:40:00",8437,0.818,180.5918,28.80718,5.3906,90.1731,2.2442,174.4,2.266236,0.002503087,0.001501853,0,3.914448,0.8078398,0.8958766
"2019-10-28 01:50:00",8438,0.247,160.4925,69.33495,5.2204,91.69027,2.2447,181.5,2.266049,0.004291007,0.002574604,0,3.983488,0.8117667,0.8853357
"2019-10-28 02:00:00",8439,0.454,177.1612,22.91378,5.0616,93.59162,2.2445,183.4,2.2652,0.003218255,0.001930953,0,4.118131,0.8194836,0.8755951
"2019-10-28 02:10:00",8440,0.672,181.1758,53.55951,4.9765,94.83881,2.2432,179.6,2.263542,0.004648591,0.002789155,0,4.222256,0.8254884,0.870412
"2019-10-28 02:20:00",8441,0.5979999,150.6411,40.32542,5.0487,95.28172,2.2421,171.8,2.262726,0.004380403,0.002628242,0,4.360577,0.8335302,0.874806
"2019-10-28 02:30:00",8442,1.263,143.2881,16.69492,5.2415,94.62125,2.2404,172.4,2.261794,0.003665235,0.002199141,0,4.453469,0.838971,0.8866623
"2019-10-28 02:40:00",8443,0.994,181.4854,20.04281,5.2699,95.28224,2.2417,170.5,2.263221,0.004380403,0.002628242,0,4.580958,0.8464818,0.8883941
"2019-10-28 02:50:00",8444,0.514,62.37929,88.35844,5.0345,96.92598,2.2431,169.8,2.263677,0.008313826,0.004988295,0,4.591253,0.8470914,0.873957
"2019-10-28 03:00:00",8445,0.368,176.698,25.80187,4.893,98.0994,2.2424,169.9,2.262395,0.002324295,0.001394577,0,4.621892,0.8489078,0.8653548
"2019-10-28 03:10:00",8446,0.361,180.6178,26.81389,4.876,98.50723,2.2426,168.9,2.262528,0.005542551,0.003325531,0,4.664305,0.851426,0.8643285
"2019-10-28 03:20:00",8447,0.56,161.3918,17.5959,4.8589,98.74327,2.2426,169,2.262458,0.004827383,0.00289643,0.1,4.681467,0.8524481,0.8632975
"2019-10-28 03:30:00",8448,0.799,153.8139,12.27789,4.9592,98.30981,2.2418,168.9,2.262059,0.008492618,0.005095571,0,4.718724,0.8546689,0.8693627
"2019-10-28 03:40:00",8449,0.412,186.405,22.83148,4.9201,98.30098,2.2428,168.9,2.262909,0.00509557,0.003057342,0.1,4.678383,0.8522658,0.8669963
"2019-10-28 03:50:00",8450,0.299,5.527539,81.4425,4.8425,98.81046,2.2434,169,2.263198,0.002324295,0.001394577,0.1,4.674819,0.852052,0.8623096
"2019-10-28 04:00:00",8451,0.676,176.0942,29.89894,4.7697,99.37684,2.2432,169.4,2.2627,0.006078926,0.003647356,0.1,4.683822,0.8525902,0.8579365
"2019-10-28 04:10:00",8452,0.9440001,184.7328,43.92107,4.8567,99.46249,2.2423,169.1,2.262147,0.002056107,0.001233665,0.1,4.783192,0.8585256,0.8631653
"2019-10-28 04:20:00",8453,0.46,89.35901,71.12123,4.891,99.13317,2.2425,169.6,2.262488,0.008135034,0.004881021,0.2,4.77,0.8577339,0.865234
"2019-10-28 04:30:00",8454,0.492,19.38241,34.77563,4.818999,99.45924,2.2428,170.5,2.262498,0.00643651,0.003861906,0.1,4.745051,0.856241,0.8608964
"2019-10-28 04:40:00",8455,0.245,54.80487,75.33847,4.7493,99.81796,2.2433,169.4,2.262718,0.005095571,0.003057342,0,4.726861,0.8551546,0.8567142
"2019-10-28 04:50:00",8456,0.36,172.0028,12.40224,4.6808,99.9864,2.2433,169,2.262439,0.008045638,0.004827383,0.2,4.679919,0.8525066,0.8526226
"2019-10-28 05:00:00",8457,0.535,184.238,17.44691,4.613599,99.998,2.2439,169.1,2.262771,0.002413691,0.001448215,0.1,4.613599,0.8486077,0.8486246
"2019-10-28 05:10:00",8458,0.312,8.767885,94.95351,4.535,99.998,2.244,169.2,2.262552,0.004827383,0.00289643,0.1,4.535,0.8439522,0.843969
"2019-10-28 05:20:00",8459,0.364,70.90726,42.29467,4.5717,99.99801,2.2424,178.5,2.261088,0.007062283,0.004237369,0,4.5717,0.8461277,0.8461446
"2019-10-28 05:30:00",8460,0.373,179.1834,44.02365,4.5813,99.99799,2.243,172.9,2.261732,0.006168322,0.003700994,0,4.5813,0.8466919,0.8467089
"2019-10-28 05:40:00",8461,0.798,184.6251,9.056934,4.5866,99.99799,2.2436,170.2,2.262358,0.07714873,0.04628924,0.1,4.5866,0.8470051,0.8470221
"2019-10-28 05:50:00",8462,0.317,84.51046,92.76847,4.5626,99.99798,2.2438,169.3,2.262462,0.3566006,0.2139603,0.2,4.5626,0.8455842,0.8456013
"2019-10-28 06:00:00",8463,0.293,183.6892,54.03453,4.5595,99.99799,2.2439,168.7,2.262551,0.9193482,0.551609,0.1,4.5595,0.8454008,0.8454178
"2019-10-28 06:10:00",8464,0.8850001,176.8457,17.26811,4.572801,99.99799,2.2438,169.3,2.262504,4.14994,2.489964,0.2,4.572801,0.8461887,0.8462057
"2019-10-28 06:20:00",8465,0.8040001,173.6671,17.08892,4.6527,99.99799,2.2426,169.1,2.261619,11.12765,6.676593,0.1,4.6527,0.8509372,0.8509544
"2019-10-28 06:30:00",8466,0.4770001,191.9364,22.51944,4.695,99.84781,2.2423,174.4,2.261489,16.3179,9.790737,0,4.676738,0.8521696,0.8534685
"2019-10-28 06:40:00",8467,0.207,242.2144,40.66761,4.706,99.854,2.2418,182.3,2.261029,16.00358,9.602148,0,4.688695,0.8528778,0.8541248
"2019-10-28 06:50:00",8468,0.633,156.5993,10.46363,4.7121,99.77289,2.2415,179.3,2.260751,30.41779,18.25067,0,4.68264,0.852551,0.8544916
"2019-10-28 07:00:00",8469,0.286,342.2424,90.69612,4.8505,99.40308,2.242,170.8,2.261819,58.30817,34.98491,0,4.76842,0.8576428,0.862793
"2019-10-28 07:10:00",8470,0.177,154.7238,85.65661,5.0183,99.54515,2.2415,172.2,2.261997,64.26882,38.56129,0,4.956793,0.8689882,0.8729588
"2019-10-28 07:20:00",8471,0.346,346.7699,59.3838,5.166,99.13737,2.2416,171.1,2.262698,43.06133,25.8368,0,5.045587,0.8743766,0.8819849
"2019-10-28 07:30:00",8472,1.127,353.5599,7.245274,5.0728,99.88646,2.2419,170.5,2.262622,20.34527,12.20716,0,5.058303,0.8752849,0.8762798
"2019-10-28 07:40:00",8473,0.9179999,6.257884,13.8182,4.9654,99.99799,2.242,169.3,2.262286,26.54909,15.92945,0.1,4.9654,0.8697206,0.8697381
"2019-10-28 07:50:00",8474,0.73,4.838548,13.15713,5.016299,99.998,2.2419,169.9,2.262392,69.82362,41.89418,0,5.016299,0.872814,0.8728315
"2019-10-28 08:00:00",8475,0.688,350.1778,8.231043,5.1356,99.99799,2.2414,171,2.262372,88.04459,52.82675,0,5.1356,0.8801045,0.8801222
"2019-10-28 08:10:00",8476,0.638,352.4645,15.55739,5.2241,99.998,2.2413,170.7,2.262631,92.56408,55.53845,0,5.2241,0.8855418,0.8855594
"2019-10-28 08:20:00",8477,0.624,8.172314,20.12379,5.2122,99.99799,2.2414,170.5,2.262684,67.40404,40.44242,0,5.2122,0.8848089,0.8848267
"2019-10-28 08:30:00",8478,0.708,349.2556,14.64558,5.190001,99.998,2.2414,171.4,2.262594,103.8313,62.29877,0.1,5.190001,0.8834457,0.8834634
"2019-10-28 08:40:00",8479,0.742,355.0013,9.068572,5.2184,99.99801,2.2415,172.9,2.26281,95.38659,57.23196,0,5.2184,0.885192,0.8852097
"2019-10-28 08:50:00",8480,0.395,356.7396,8.017491,5.2577,99.99799,2.2417,169.8,2.263172,62.60786,37.56471,0,5.2577,0.8876147,0.8876325
"2019-10-28 09:00:00",8481,0.58,351.5164,8.737922,5.2634,99.998,2.2407,171.1,2.262185,64.69775,38.81865,0,5.2634,0.8879681,0.8879858
"2019-10-28 09:10:00",8482,0.884,353.5066,5.274566,5.232201,99.99801,2.2407,174.1,2.262059,71.72847,43.03709,0,5.232201,0.8860415,0.8860591
"2019-10-28 09:20:00",8483,0.607,348.0672,11.15066,5.2569,99.99799,2.2415,170.6,2.262966,66.79963,40.07978,0.1,5.2569,0.8875677,0.8875855
"2019-10-28 09:30:00",8484,0.131,216.6216,75.91807,5.374701,99.99799,2.2405,173.1,2.262435,93.05237,55.83142,0.1,5.374701,0.8948786,0.8948965
"2019-10-28 09:40:00",8485,0.6160001,193.6079,48.6193,5.5976,99.99699,2.2377,179.2,2.260512,77.81142,46.68686,0,5.5976,0.9088237,0.908851
"2019-10-28 09:50:00",8486,1.113,348.9194,57.12241,5.5757,99.91617,2.2391,177.4,2.261837,58.36976,35.02186,0,5.566831,0.906737,0.9074978
"2019-10-28 10:00:00",8487,0.976,354.807,6.610238,5.3311,99.99802,2.2403,175.6,2.262056,131.4569,78.87412,0,5.3311,0.8921598,0.8921775
"2019-10-28 10:10:00",8488,1.035,349.6469,17.02477,5.4846,99.998,2.2404,176.2,2.262781,138.5753,83.14518,0,5.4846,0.9017356,0.9017536
"2019-10-28 10:20:00",8489,1.206,349.7211,10.74243,5.529,99.99801,2.2402,178.3,2.262759,123.457,74.07421,0,5.529,0.9045184,0.9045364
"2019-10-28 10:30:00",8490,1.477,354.6281,11.08183,5.6141,99.998,2.2402,173.9,2.263104,119.0957,71.45739,0,5.6141,0.9098762,0.9098945
"2019-10-28 10:40:00",8491,1.559,355.2078,4.890659,5.4961,99.998,2.2407,177.7,2.26313,106.1368,63.68209,0,5.4961,0.9024571,0.9024751
"2019-10-28 10:50:00",8492,1.456,356.9356,10.67204,5.5049,99.99801,2.2409,175.2,2.263368,103.3937,62.03622,0,5.5049,0.9030048,0.9030228
"2019-10-28 11:00:00",8493,0.992,355.5421,9.413554,5.486899,99.99801,2.2408,173.8,2.263194,108.4081,65.04486,0,5.486899,0.9018744,0.9018924
"2019-10-28 11:10:00",8494,1.077,355.2232,9.530264,5.5219,99.99799,2.2407,173.3,2.263235,74.42197,44.65319,0,5.5219,0.9040712,0.9040893
"2019-10-28 11:20:00",8495,0.9450001,17.34677,22.39625,5.3837,99.99802,2.2408,176.6,2.262775,59.39317,35.6359,0,5.3837,0.89543,0.8954477
"2019-10-28 11:30:00",8496,0.562,340.9549,13.30965,5.3696,99.99799,2.2415,178.3,2.263425,57.21692,34.33015,0,5.3696,0.8945515,0.8945694
"2019-10-28 11:40:00",8497,0.605,353.3164,6.773349,5.3202,99.99801,2.2415,177.4,2.263224,56.83108,34.09865,0,5.3202,0.8914844,0.8915022
"2019-10-28 11:50:00",8498,0.414,353.4056,8.120535,5.3935,99.99801,2.2412,177.5,2.263219,57.92591,34.75555,0,5.3935,0.8960392,0.896057
"2019-10-28 12:00:00",8499,0.9309999,359.1953,5.433596,5.3743,99.99801,2.2408,175.6,2.262737,59.78902,35.87341,0,5.3743,0.8948444,0.8948622
"2019-10-28 12:10:00",8500,1.082,1.038235,16.77171,5.4968,99.99799,2.24,175.8,2.262426,125.3372,75.20232,0,5.4968,0.902499,0.9025171
"2019-10-28 12:20:00",8501,0.501,348.6309,13.81621,5.711,99.998,2.2394,181.3,2.262689,140.5302,84.31813,0,5.711,0.9160162,0.9160345
"2019-10-28 12:30:00",8502,0.9049999,355.4216,8.335485,5.7775,99.99799,2.2399,180.2,2.263465,87.33308,52.39985,0,5.7775,0.9202452,0.9202636
"2019-10-28 12:40:00",8503,0.999,348.8481,11.39721,5.6343,99.998,2.2404,181.7,2.263388,58.71215,35.22729,0,5.6343,0.9111554,0.9111736
"2019-10-28 12:50:00",8504,0.574,354.776,17.72433,5.571401,99.99801,2.24,180.1,2.262729,61.90726,37.14435,0,5.571401,0.9071811,0.9071993
"2019-10-28 13:00:00",8505,0.568,342.9073,20.48455,5.6234,99.99801,2.2397,178.1,2.262637,57.06843,34.24105,0,5.6234,0.9104616,0.9104797
"2019-10-28 13:10:00",8506,0.399,350.7877,15.11417,5.6677,99.99801,2.2401,183.9,2.263221,60.53476,36.32085,0,5.6677,0.913266,0.9132842
"2019-10-28 13:20:00",8507,0.43,3.442972,23.90873,5.7502,99.99801,2.2396,176.6,2.263051,55.99773,33.59864,0,5.7502,0.9185044,0.9185227
"2019-10-28 13:30:00",8508,0.369,35.71353,37.64313,5.8323,99.99799,2.2391,176.3,2.262878,59.36501,35.61901,0,5.8323,0.9237441,0.9237626
"2019-10-28 13:40:00",8509,0.614,342.5994,14.43816,5.7878,99.86353,2.2393,176.9,2.2629,46.08846,27.65307,0,5.770908,0.919661,0.9209179
"2019-10-28 13:50:00",8510,0.825,348.199,5.562825,5.6859,99.99802,2.2404,183.5,2.263598,24.21272,14.52763,0,5.6859,0.9144233,0.9144415
"2019-10-28 14:00:00",8511,0.48,313.6799,20.42764,5.5973,99.99799,2.24,173.6,2.262834,22.04532,13.22719,0,5.5973,0.9088132,0.9088314
"2019-10-28 14:10:00",8512,0.507,348.8307,23.03308,5.5253,99.99799,2.2405,178.2,2.263047,27.94921,16.76952,0,5.5253,0.9042878,0.9043059
"2019-10-28 14:20:00",8513,0.5879999,9.473342,25.28955,5.4141,99.99802,2.2408,178.2,2.262898,23.46448,14.07869,0,5.4141,0.8973233,0.8973411
"2019-10-28 14:30:00",8514,0.417,356.9781,28.36695,5.3364,99.998,2.241,174.7,2.262785,23.12683,13.8761,0,5.3364,0.8924888,0.8925066
"2019-10-28 14:40:00",8515,0.395,353.3177,34.92748,5.3466,99.99799,2.2408,169.9,2.262624,23.05245,13.83147,0,5.3466,0.8931216,0.8931395
"2019-10-28 14:50:00",8516,0.52,1.211946,18.28319,5.296,99.99799,2.2406,170.4,2.262217,20.40723,12.24434,0,5.296,0.8899835,0.8900014
"2019-10-28 15:00:00",8517,0.593,1.813516,13.34578,5.298,99.99798,2.2408,170.1,2.262427,13.82795,8.296769,0,5.298,0.8901075,0.8901254
"2019-10-28 15:10:00",8518,1.049,359.4439,11.57627,5.2393,99.99801,2.241,171.7,2.26239,9.800213,5.880128,0,5.2393,0.8864805,0.8864982
"2019-10-28 15:20:00",8519,1.319,353.1617,14.6851,5.1703,99.99799,2.2411,170.7,2.262211,7.532505,4.519504,0,5.1703,0.8822306,0.8822483
"2019-10-28 15:30:00",8520,0.593,353.387,42.25126,5.1569,99.998,2.2414,168.8,2.262459,9.593977,5.756386,0,5.1569,0.8814076,0.8814253
"2019-10-28 15:40:00",8521,0.41,234.2525,29.99546,5.12,99.99799,2.2412,169.7,2.262107,8.099096,4.859458,0,5.12,0.8791445,0.8791622
"2019-10-28 15:50:00",8522,0.229,240.0371,56.99007,5.1734,99.99801,2.2409,169.5,2.262021,5.535667,3.3214,0,5.1734,0.8824211,0.8824387
"2019-10-28 16:00:00",8523,0.515,333.4209,39.05391,5.1958,99.998,2.241,171.2,2.262213,1.968857,1.181314,0,5.1958,0.8837983,0.8838159
"2019-10-28 16:10:00",8524,0.78,349.8364,21.32206,5.1314,99.998,2.2412,170,2.262154,0.628275,0.376965,0,5.1314,0.8798441,0.8798617
"2019-10-28 16:20:00",8525,0.585,309.4525,69.08466,5.09,99.998,2.241,169,2.261784,0.247895,0.148737,0,5.09,0.8773087,0.8773262
"2019-10-28 16:30:00",8526,0.421,348.7105,69.57299,5.093,99.998,2.2417,169.1,2.262502,0.03218256,0.01930953,0,5.093,0.8774921,0.8775096
"2019-10-28 16:40:00",8527,0.181,120.3647,27.70528,5.0616,99.998,2.2419,168.9,2.262577,0.006525907,0.003915544,0,5.0616,0.8755741,0.8755916
"2019-10-28 16:50:00",8528,0.306,3.912266,29.74419,5.0467,99.99801,2.242,170.8,2.262617,0.004469799,0.00268188,0,5.0467,0.8746649,0.8746823
"2019-10-28 17:00:00",8529,0.394,322.9901,35.79745,5.022901,99.99799,2.242,169.2,2.26252,0.004291007,0.002574604,0,5.022901,0.8732148,0.8732324
"2019-10-28 17:10:00",8530,0.298,53.28583,25.63632,5.0073,99.998,2.242,169.1,2.262456,0.005900134,0.003540081,0,5.0073,0.8722655,0.872283
"2019-10-28 17:20:00",8531,0.267,352.0066,29.68019,4.9744,99.99799,2.2419,169.3,2.262222,0.004380403,0.002628242,0,4.9744,0.8702667,0.8702842
"2019-10-28 17:30:00",8532,0.395,352.4303,18.96625,4.9524,99.998,2.242,169.1,2.262233,0.003218255,0.001930953,0,4.9524,0.8689318,0.8689491
"2019-10-28 17:40:00",8533,0.257,345.848,16.68715,4.9513,99.99799,2.2418,169.9,2.262027,0.004291007,0.002574604,0,4.9513,0.8688649,0.8688824
"2019-10-28 17:50:00",8534,0.188,27.18369,17.51106,4.9418,99.998,2.241,179.2,2.261181,0.006794094,0.004076457,0,4.9418,0.8682893,0.8683066
"2019-10-28 18:00:00",8535,0.119,1.0326,21.09688,4.9349,99.998,2.2419,170.4,2.262061,0.002592483,0.00155549,0,4.9349,0.8678714,0.8678887
"2019-10-28 18:10:00",8536,0.165,67.98301,30.94023,4.9225,99.99799,2.2408,179.7,2.260901,0.006257718,0.003754631,0.1,4.9225,0.8671206,0.867138
"2019-10-28 18:20:00",8537,0.198,203.2464,16.59569,4.9358,99.99799,2.242,169.1,2.262166,0.004112215,0.002467329,0.1,4.9358,0.8679259,0.8679434
